Season,Episode,Episode Title,Name,tokens
3,10,Mhysa,varys,"['break', 'bread', 'nt', 'make', 'u', 'family', 'learned', 'language', 'never', 'countryman', 'let', 'believe', 'foreign', 'girl', 'name', 'could', 'spend', 'life', 'son', 'tywin', 'lannister']"
3,10,Mhysa,shae,['name']
3,10,Mhysa,varys,"['one', 'name', 'family', 'name', 'matter']"
3,10,Mhysa,shae,"['want', 'lord', 'varys']"
3,10,Mhysa,varys,"['diamond', 'tell', 'beware', 'carrying', 'much', 'wealth', 'know', 'protect', 'get', 'one', 'ship', 'sail', 'pentos', 'lys', 'myr', 'buy', 'house', 'diamond', 'large', 'house', 'hire', 'servant', 'start', 'new', 'life', 'good', 'life', 'far', 'mysterious', 'foreign', 'beauty', 'suitor', 'lining']"
3,10,Mhysa,shae,"['want', 'leave']"
3,10,Mhysa,varys,"['tyrion', 'lannister', 'one', 'people', 'alive', 'could', 'make', 'country', 'better', 'place', 'mind', 'right', 'last', 'name', 'complication', 'know', 'love', 'know', 'true', 'love', 'bought', 'gold', 'silver', 'asking', 'leave', 'money', 'asking', 'leave', 'presence', 'capital', 'endangers', 'never', 'home', 'lady', 'find', 'true', 'home', 'somewhere', 'far', 'still', 'time']"
3,10,Mhysa,shae,"['lord', 'varys']"
3,10,Mhysa,shae,"['want', 'leave', 'tell']"
3,10,Mhysa,tyrion lannister,['keep']
3,10,Mhysa,podrick,"['nt', 'think', 'lord']"
3,10,Mhysa,tyrion lannister,"['easy', 'drunk', 'time', 'everyone', 'would', 'easy']"
3,10,Mhysa,cersei lannister,['leave']
3,10,Mhysa,cersei lannister,"['enjoying', 'married', 'life', 'unhappy', 'wife', 'wine', 'merchant', 'best', 'friend']"
3,10,Mhysa,tyrion lannister,"['nt', 'deserve']"
3,10,Mhysa,cersei lannister,"['deserve', 'careful', 'start', 'trying', 'work', 'deserves', 'long', 'spend', 'rest', 'day', 'weeping', 'every', 'person', 'world']"
3,10,Mhysa,tyrion lannister,"['nothing', 'worse', 'lateblooming', 'philosopher']"
3,10,Mhysa,tyrion lannister,"['facing', 'marriage', 'ser', 'loras', 'philosophical', 'spirit']"
3,10,Mhysa,cersei lannister,"['wo', 'nt', 'marrying', 'ser', 'loras']"
3,10,Mhysa,tyrion lannister,"['seem', 'remember', 'saying', 'something', 'similar', 'marriage']"
3,10,Mhysa,cersei lannister,"['want', 'make', 'thing', 'better', 'sansa', 'give', 'child']"
3,10,Mhysa,tyrion lannister,"['tell', 'father', 'finally', 'talked']"
3,10,Mhysa,cersei lannister,"['happiness', 'life']"
3,10,Mhysa,tyrion lannister,"['child', 'happy', 'would', 'say']"
3,10,Mhysa,cersei lannister,"['nt', 'child', 'thrown', 'highest', 'window', 'red', 'keep', 'reason', 'alive']"
3,10,Mhysa,tyrion lannister,"['even', 'joffrey']"
3,10,Mhysa,cersei lannister,"['even', 'joffrey', 'myrcella', 'born', 'used', 'spend', 'hour', 'looking', 'wisp', 'hair', 'tiny', 'little', 'hand', 'foot', 'jolly', 'little', 'fellow', 'always', 'hear', 'terrible', 'one', 'terrible', 'baby', 'known', 'even', 'known', 'nonsense', 'whenever', 'happy', 'one', 'take', 'away', 'even', 'joffrey', 'feel', 'someone', 'someone']"
3,10,Mhysa,tyrion lannister,"['long', 'go']"
3,10,Mhysa,cersei lannister,"['dealt', 'enemy']"
3,10,Mhysa,tyrion lannister,"['every', 'time', 'deal', 'enemy', 'create', 'two']"
3,10,Mhysa,cersei lannister,"['suppose', 'go', 'quite', 'long', 'time']"
3,10,Mhysa,frey soldier,"['telling', 'sounded', 'like', 'cow', 'heat']"
3,10,Mhysa,frey soldier,"['aye', 'long']"
3,10,Mhysa,frey soldier,"['right', 'black', 'walder', 'shut', 'right', 'quick', 'none', 'starks', 'much', 'say', 'end', 'meal']"
3,10,Mhysa,frey soldier,"['tell', 'though', 'hardest', 'thing', 'getting', 'wolf', 'head', 'stay', 'body']"
3,10,Mhysa,frey soldier,['sewed']
3,10,Mhysa,frey soldier,[]
3,10,Mhysa,frey soldier,"['bet', 'thousand', 'men', 'claiming', 'one']"
3,10,Mhysa,frey soldier,"['malcolm', 'talbott', 'well', 'thing', 'heavy', 'fell', 'first', 'time', 'took', 'skin', 'right', 'ended', 'hook', 'needle', 'right', 'collarbone', 'give', 'nice', 'firm', 'mooring']"
3,10,Mhysa,frey soldier,['want']
3,10,Mhysa,arya stark,"['mind', 'keep', 'warm']"
3,10,Mhysa,frey soldier,['fuck']
3,10,Mhysa,arya stark,['hungry']
3,10,Mhysa,frey soldier,"['fuck', 'mean', 'something', 'different']"
3,10,Mhysa,arya stark,"['got', 'money']"
3,10,Mhysa,frey soldier,"['kind', 'coin']"
3,10,Mhysa,arya stark,"['worth', 'lot']"
3,10,Mhysa,arya stark,['sorry']
3,10,Mhysa,frey soldier,"['little', 'shit']"
3,10,Mhysa,frey soldier,['fool']
3,10,Mhysa,sandor clegane,"['get', 'knife']"
3,10,Mhysa,arya stark,[]
3,10,Mhysa,sandor clegane,"['first', 'man', 'killed']"
3,10,Mhysa,arya stark,"['first', 'man']"
3,10,Mhysa,sandor clegane,"['next', 'time', 'going', 'something', 'like', 'tell', 'first']"
3,10,Mhysa,arya stark,"['valar', 'morghulis']"
3,10,Mhysa,jon snow,"['ygritte', 'know', 'nt', 'choice', 'always', 'knew']"
3,10,Mhysa,jon snow,"['go', 'home', 'know', 'wo', 'nt', 'hurt']"
3,10,Mhysa,ygritte,"['know', 'nothing', 'jon', 'snow']"
3,10,Mhysa,jon snow,"['know', 'thing', 'know', 'love']"
3,10,Mhysa,jon snow,"['know', 'love', 'go', 'home']"
3,10,Mhysa,sam,"['know', 'must', 'look', 'meant']"
3,10,Mhysa,gilly,"['swear', 'lord']"
3,10,Mhysa,maester aemon,"['lord', 'dear', 'many', 'many', 'year', 'every', 'man', 'join', 'night', 'watch', 'renounces', 'former', 'title', 'among', 'thing', 'name']"
3,10,Mhysa,gilly,['gilly']
3,10,Mhysa,maester aemon,"['ah', 'gillyflower', 'lovely']"
3,10,Mhysa,gilly,['yes']
3,10,Mhysa,sam,['maester']
3,10,Mhysa,gilly,['master']
3,10,Mhysa,maester aemon,['child']
3,10,Mhysa,sam,"['nt', 'chosen', 'name', 'yet']"
3,10,Mhysa,gilly,"['name', 'sam']"
3,10,Mhysa,maester aemon,"['tarly', 'remember', 'oath', 'swore', 'joined', 'order']"
3,10,Mhysa,sam,"['child', 'maester', 'aemon', 'one', 'craster', 'wife', 'remember', 'every', 'word', 'oath', 'night', 'gather', 'watch', 'begin', 'shield', 'guard', 'realm', 'men', 'realm', 'men', 'mean', 'well', 'u', 'nt', 'build', 'five', 'hundred', 'mile', 'ice', 'wall', 'seve', 'hundred', 'foot', 'high', 'keep', 'men', 'night', 'gathering', 'maester', 'aemon', 'seen', 'coming', 'u']"
3,10,Mhysa,maester aemon,"['gilly', 'son', 'guest', 'time', 'certainly', 'send', 'back', 'beyond', 'wall']"
3,10,Mhysa,gilly,"['thank', 'maester', 'cook', 'clean']"
3,10,Mhysa,maester aemon,"['good', 'samwell', 'fetch', 'quill', 'inkwell', 'hope', 'penmanship', 'better', 'swordplay']"
3,10,Mhysa,sam,"['mile', 'better']"
3,10,Mhysa,maester aemon,"['fortyfour', 'raven', 'last', 'count', 'make', 'sure', 'fed', 'every', 'one', 'fly', 'tonight']"
3,10,Mhysa,davos,"['grace', 'king', 'stannis', 'baratheon', 'invaded', 'inv', 'invit', 'invited', 'name', 'day', 'celebration', 'rylene', 'florent', 'first', 'nigit']"
3,10,Mhysa,shireen,['night']
3,10,Mhysa,davos,"['first', 'night', 'full', 'moon', 'g', 'night']"
3,10,Mhysa,shireen,"['nt', 'know']"
3,10,Mhysa,davos,"['well', 'father', 'going', 'go']"
3,10,Mhysa,shireen,"['book', 'better', 'boring', 'scroll', 'could', 'read', 'balerion', 'dread', 'say', 'still', 'see', 'skull', 'dungeon', 'beneath', 'red', 'keep', 'like', 'see', 'someday']"
3,10,Mhysa,davos,"['trying', 'stay', 'dungeon', 'whole', 'life']"
3,10,Mhysa,shireen,"['fang', 'long', 'bastard', 'sword']"
3,10,Mhysa,davos,"['aye', 'old', 'balerion', 'definitely', 'better', 'anything', 'cousin', 'rylene', 'got', 'offer', 'father', 'hand', 'keep', 'informed', 'king', 'time', 'drudgery', 'lord', 'knobble', 'men', 'westeros']"
3,10,Mhysa,shireen,['nobleman']
3,10,Mhysa,davos,"['nobleman', 'westeros', 'nig', 'night', 'watch', 'implores']"
3,10,Mhysa,shireen,[]
3,10,Mhysa,shireen,"['ringing', 'bell', 'attacked']"
3,10,Mhysa,davos,"['stay', 'bar', 'door']"
3,10,Mhysa,stannis baratheon,"['usurper', 'robb', 'stark', 'dead', 'betrayed', 'bannerman']"
3,10,Mhysa,davos,"['take', 'credit', 'dropped', 'leech', 'fire']"
3,10,Mhysa,melisandre,"['take', 'credit', 'faith', 'faith', 'rewarded']"
3,10,Mhysa,davos,"['grace', 'world', 'got', 'far', 'bent', 'seen', 'thing', 'crawl', 'nightmare', 'eye', 'open', 'nt', 'know', 'robb', 'stark', 'died', 'red', 'woman', 'sorcery', 'war', 'men', 'die', 'time', 'know', 'uniting', 'seven', 'kingdom', 'blood', 'magic', 'wrong', 'evil', 'evil', 'man']"
3,10,Mhysa,stannis baratheon,"['know', 'table', 'carved', 'painted', 'ser', 'davos']"
3,10,Mhysa,davos,"['aegon', 'targaryen']"
3,10,Mhysa,stannis baratheon,"['know', 'aegon', 'targaryen', 'conquered', 'westeros']"
3,10,Mhysa,davos,"['back', 'dragon', 'balerion', 'dread']"
3,10,Mhysa,stannis baratheon,"['smaller', 'fleet', 'king', 'faced', 'smaller', 'army', 'three', 'dragon', 'dragon', 'magic', 'ser', 'davos', 'enemy', 'made', 'kingdom', 'bleed', 'forget', 'forgive', 'punish', 'arm', 'disposal']"
3,10,Mhysa,davos,"['need', 'burn', 'boy', 'say', 'true', 'drop', 'blood', 'killed', 'robb', 'stark']"
3,10,Mhysa,melisandre,"['king', 'still', 'closer', 'iron', 'throne', 'great', 'gift', 'requires', 'great', 'sacrifice']"
3,10,Mhysa,davos,"['name', 'gendry', 'good', 'lad', 'poor', 'lad', 'flea', 'bottom', 'happens', 'nephew']"
3,10,Mhysa,stannis baratheon,"['life', 'one', 'bastard', 'boy', 'kingdom']"
3,10,Mhysa,davos,['everything']
3,10,Mhysa,stannis baratheon,"['boy', 'must', 'die']"
3,10,Mhysa,gendry baratheon,[]
3,10,Mhysa,davos,['leaving']
3,10,Mhysa,gendry baratheon,"['kind', 'trick']"
3,10,Mhysa,davos,['yes']
3,10,Mhysa,davos,"['aim', 'star', 'nt', 'stop', 'bread', 'water', 'go', 'slow', 'finish', 'matter', 'thirsty', 'get', 'nt', 'drink', 'seawater']"
3,10,Mhysa,gendry baratheon,"['know', 'drink', 'seawater']"
3,10,Mhysa,davos,"['row', 'full', 'day', 'night', 'reach', 'rook', 'rest', 'want', 'stop', 'nt', 'find']"
3,10,Mhysa,gendry baratheon,['go']
3,10,Mhysa,davos,"['must', 'keep', 'coast', 'left', 'side', 'reach', 'king', 'landing']"
3,10,Mhysa,gendry baratheon,"['gold', 'cloak', 'looking']"
3,10,Mhysa,davos,"['looking', 'twenty', 'year', 'know', 'face']"
3,10,Mhysa,gendry baratheon,[]
3,10,Mhysa,davos,"['worry', 'red', 'woman']"
3,10,Mhysa,davos,['way']
3,10,Mhysa,davos,"['ever', 'boat']"
3,10,Mhysa,gendry baratheon,"['know', 'swim']"
3,10,Mhysa,davos,"['nt', 'fall', 'go']"
3,10,Mhysa,gendry baratheon,[]
3,10,Mhysa,davos,"['right', 'slow', 'learner']"
3,10,Mhysa,davos,"['get', 'flea', 'bottom', 'bowl', 'brown']"
3,10,Mhysa,guard,"['horse', 'approaching', 'halt', 'halt']"
3,10,Mhysa,sam,"['jon', 'jon', 'jon', 'u']"
3,10,Mhysa,pyp,"['nt', 'think', 'see', 'u']"
3,10,Mhysa,jon snow,"['pyp', 'sam']"
3,10,Mhysa,sam,"['hush', 'home', 'carry', 'inside', 'gently']"
3,10,Mhysa,man,"['way', 'step', 'aside', 'country', 'boy', 'people', 'working']"
3,10,Mhysa,jaime lannister,['cersei']
3,10,Mhysa,stannis baratheon,"['nt', 'deny']"
3,10,Mhysa,davos,"['let', 'go']"
3,10,Mhysa,melisandre,"['mercy', 'saved', 'boy', 'life', 'feel', 'good']"
3,10,Mhysa,davos,['aye']
3,10,Mhysa,melisandre,"['saved', 'one', 'innocent', 'many', 'ten', 'thousand', 'doomed']"
3,10,Mhysa,davos,"['got', 'another', 'way']"
3,10,Mhysa,stannis baratheon,"['way', 'tell', 'u', 'way']"
3,10,Mhysa,davos,"['nt', 'know', 'grace', 'ca', 'nt', 'see', 'future', 'fire']"
3,10,Mhysa,stannis baratheon,"['well', 'ser', 'davos', 'seaworth', 'stannis', 'house', 'baratheon', 'first', 'name', 'rightful', 'king', 'andals', 'first', 'men', 'sentence', 'die']"
3,10,Mhysa,davos,"['understand', 'since', 'nt', 'yet', 'unnamed', 'hand', 'king', 'duty', 'advise', 'gon', 'na', 'need']"
3,10,Mhysa,melisandre,"['take', 'away']"
3,10,Mhysa,stannis baratheon,"['gon', 'na', 'need']"
3,10,Mhysa,melisandre,['king']
3,10,Mhysa,davos,"['maester', 'aemon', 'night', 'watch', 'lord', 'commander', 'dead', 'took', 'ranging', 'party', 'north', 'never', 'made', 'back', 'one', 'lad', 'though', 'saw', 'beyond', 'wall', 'coming', 'u']"
3,10,Mhysa,stannis baratheon,"['learn', 'read']"
3,10,Mhysa,davos,"['matthos', 'taught', 'died', 'could', 'better', 'service']"
3,10,Mhysa,melisandre,"['war', 'five', 'king', 'mean', 'nothing', 'true', 'war', 'lie', 'north', 'king', 'death', 'march', 'wall', 'stop']"
3,10,Mhysa,davos,"['ca', 'nt', 'stop', 'alone', 'need', 'someone', 'rebuild', 'army', 'someone', 'convince', 'lord', 'lord', 'fight', 'bring', 'sellswords', 'pirate', 'side']"
3,10,Mhysa,stannis baratheon,"['made', 'decision']"
3,10,Mhysa,melisandre,"['right', 'need', 'part', 'play', 'war', 'come']"
3,10,Mhysa,stannis baratheon,"['see', 'ser', 'davos', 'saved', 'fire', 'god', 'like', 'mock', 'army']"
3,10,Mhysa,barristan,"['come', 'grace', 'ready']"
3,10,Mhysa,daenerys targaryen,"['perhaps', 'nt', 'want', 'conquered']"
3,10,Mhysa,jorah mormont,"['nt', 'conquer', 'liberated']"
3,10,Mhysa,daenerys targaryen,"['people', 'learn', 'love', 'chain']"
3,10,Mhysa,missandei,"['daenerys', 'targaryen', 'stormborn', 'unburnt', 'queen', 'seven', 'kingdom', 'westeros', 'mother', 'dragon', 'owe', 'freedom']"
3,10,Mhysa,daenerys targaryen,[]
3,10,Mhysa,daenerys targaryen,"['owe', 'freedom', 'give', 'freedom', 'mine', 'give', 'belongs', 'alone', 'want', 'back', 'must', 'take', 'every', 'one']"
3,10,Mhysa,man,['mhysa']
3,10,Mhysa,daughter,['mhysa']
3,10,Mhysa,crowd,"['mhysa', 'mhysa', 'mhysa', 'mhysa', 'mhysa']"
3,10,Mhysa,daenerys targaryen,['mean']
3,10,Mhysa,missandei,"['old', 'ghiscari', 'khaleesi', 'mean', 'mother']"
3,10,Mhysa,crowd,"['mhysa', 'mhysa', 'mhysa']"
3,10,Mhysa,daenerys targaryen,"['right', 'people', 'wo', 'nt', 'hurt']"
3,10,Mhysa,daenerys targaryen,['fly']
3,10,Mhysa,daenerys targaryen,"['let', 'pas']"
3,10,Mhysa,crowd,"['mhysa', 'mhysa', 'mhysa', 'mhysa']"
4,1,Two Swords,jaime lannister,['magnificent']
4,1,Two Swords,tywin lannister,['mmhmm']
4,1,Two Swords,jaime lannister,"['look', 'freshforged']"
4,1,Two Swords,tywin lannister,[]
4,1,Two Swords,jaime lannister,"['one', 'made', 'valyrian', 'steel', 'sword', 'since', 'doom', 'valyria']"
4,1,Two Swords,tywin lannister,"['three', 'living', 'smith', 'know', 'rework', 'valyrian', 'steel', 'finest', 'volantis', 'came', 'king', 'landing', 'invitation']"
4,1,Two Swords,jaime lannister,"['get', 'much', 'valyrian', 'steel']"
4,1,Two Swords,tywin lannister,"['someone', 'longer', 'need']"
4,1,Two Swords,jaime lannister,"['wanted', 'one', 'family', 'long', 'time']"
4,1,Two Swords,tywin lannister,['two']
4,1,Two Swords,jaime lannister,['two']
4,1,Two Swords,tywin lannister,"['original', 'weapon', 'absurdly', 'large', 'plenty', 'steel', 'two', 'sword']"
4,1,Two Swords,jaime lannister,"['well', 'thank', 'glorious']"
4,1,Two Swords,tywin lannister,"['train', 'left', 'hand']"
4,1,Two Swords,jaime lannister,"['decent', 'swordsman', 'know', 'use', 'hand']"
4,1,Two Swords,tywin lannister,"['never', 'good']"
4,1,Two Swords,jaime lannister,"['long', 'better', 'everyone', 'else', 'suppose', 'nt', 'matter']"
4,1,Two Swords,tywin lannister,"['ca', 'nt', 'serve', 'kingsguard', 'one', 'hand']"
4,1,Two Swords,jaime lannister,"['written', 'kingsguard', 'oath', 'life']"
4,1,Two Swords,tywin lannister,"['war', 'king', 'safe', 'king', 'never', 'safe']"
4,1,Two Swords,jaime lannister,"['many', 'people', 'city', 'alone', 'would', 'love', 'see', 'head', 'pike']"
4,1,Two Swords,tywin lannister,"['knight', 'protected', 'king', 'prisoner', 'continue', 'go', 'home']"
4,1,Two Swords,jaime lannister,['home']
4,1,Two Swords,tywin lannister,"['return', 'casterly', 'rock', 'rule', 'stead']"
4,1,Two Swords,jaime lannister,"['lord', 'casterly', 'rock']"
4,1,Two Swords,tywin lannister,"['king', 'hand', 'place', 'nt', 'expect', 'see', 'rock', 'die']"
4,1,Two Swords,jaime lannister,"['know', 'call', 'kingslayer', 'oathbreaker', 'man', 'without', 'honor', 'want', 'break', 'another', 'sacred', 'vow']"
4,1,Two Swords,tywin lannister,"['wo', 'nt', 'breaking', 'anything', 'precedent', 'relieve', 'kingsguard', 'duty', 'king', 'exercise', 'prerogative']"
4,1,Two Swords,jaime lannister,[]
4,1,Two Swords,tywin lannister,[]
4,1,Two Swords,tywin lannister,"['nt', 'believe', 'asked', 'question']"
4,1,Two Swords,jaime lannister,['answer']
4,1,Two Swords,tywin lannister,"['think', 'bloody', 'honor', 'come']"
4,1,Two Swords,jaime lannister,"['bloody', 'honor', 'beyond', 'repair', 'answer', 'still', 'nt', 'want', 'casterly', 'rock', 'nt', 'want', 'wife', 'nt', 'want', 'child']"
4,1,Two Swords,tywin lannister,['want']
4,1,Two Swords,jaime lannister,"['supper', 'would', 'nice']"
4,1,Two Swords,tywin lannister,"['year', 'tried', 'teach', 'nt', 'learned', 'never', 'go', 'serving', 'glorified', 'bodyguard', 'sum', 'ambition', 'go', 'serve']"
4,1,Two Swords,jaime lannister,"['suppose', 'want', 'sword', 'back']"
4,1,Two Swords,tywin lannister,['keep']
4,1,Two Swords,tywin lannister,"['onehanded', 'man', 'family', 'need', 'help', 'get']"
4,1,Two Swords,bronn,"['many', 'dornishmen', 'take', 'fuck', 'goat']"
4,1,Two Swords,tyrion lannister,"['please', 'nt']"
4,1,Two Swords,bronn,"['seems', 'smart', 'place', 'meet', 'traveler', 'tavern', 'way', 'one', 'party', 'late', 'party', 'drink', 'ale', 'inside']"
4,1,Two Swords,tyrion lannister,"['prince', 'dorne', 'waiting', 'one', 'sellsword', 'friend']"
4,1,Two Swords,bronn,"['damned', 'important', 'come', 'sent', 'meet']"
4,1,Two Swords,tyrion lannister,"['bad', 'blood', 'martells', 'dorne', 'lannisters', 'casterly', 'rock', 'year']"
4,1,Two Swords,bronn,"['case', 'martells', 'dorne', 'looking', 'spill', 'lannister', 'blood', 'may', 'well', 'eh']"
4,1,Two Swords,tyrion lannister,"['need', 'cynicism', 'happen', 'accomplished', 'diplomat']"
4,1,Two Swords,bronn,['oh']
4,1,Two Swords,tyrion lannister,['ah']
4,1,Two Swords,tyrion lannister,"['read', 'sigils']"
4,1,Two Swords,bronn,"['yellow', 'ball']"
4,1,Two Swords,podrick,"['wild', 'lemon', 'purple', 'field', 'house', 'dalt', 'lemonwood', 'vulture', 'grasping', 'baby', 'talon', 'house', 'blackmont', 'crowned', 'skull', 'manwoodys', 'kingsgrave']"
4,1,Two Swords,tyrion lannister,"['boy', 'know', 'dornish', 'house']"
4,1,Two Swords,bronn,"['need', 'sigil']"
4,1,Two Swords,tyrion lannister,"['house', 'martell', 'red', 'sun', 'pierced', 'spear']"
4,1,Two Swords,podrick,"['nt', 'see', 'lord']"
4,1,Two Swords,tyrion lannister,"['well', 'met', 'lord', 'grace', 'king', 'joffrey', 'welcome', 'name', 'lord', 'father', 'king', 'hand', 'sends', 'greeting', 'well', 'tyrion', 'lannister', 'casterly', 'rock', 'master', 'coin', 'forgive', 'nt', 'see', 'prince', 'doran', 'company']"
4,1,Two Swords,dornish lord,"['prince', 'health', 'force', 'remain', 'sunspear', 'sends', 'brother', 'prince', 'oberyn', 'attend', 'royal', 'wedding', 'stead']"
4,1,Two Swords,tyrion lannister,"['yes', 'king', 'delighted', 'enjoy', 'company', 'warrior', 'renowned', 'prince', 'oberyn', 'wedding', 'feast']"
4,1,Two Swords,dornish lord,[]
4,1,Two Swords,tyrion lannister,"['prince', 'oberyn']"
4,1,Two Swords,dornish lord,"['arrived', 'dawn', 'man', 'welcome', 'party', 'prince']"
4,1,Two Swords,tyrion lannister,"['well', 'lord', 'fine', 'men', 'city', 'watch', 'escort', 'quarter', 'red', 'keep']"
4,1,Two Swords,tyrion lannister,"['must', 'weary', 'long', 'journey']"
4,1,Two Swords,bronn,"['accomplished', 'diplomacy']"
4,1,Two Swords,tyrion lannister,"['must', 'find', 'prince', 'oberyn', 'kill', 'somebody', 'several', 'somebody']"
4,1,Two Swords,bronn,"['plan', 'finding', 'single', 'dornishman', 'city', 'big']"
4,1,Two Swords,tyrion lannister,"['famous', 'fucking', 'half', 'westeros', 'arrived', 'capital', 'two', 'week', 'bad', 'road', 'would', 'go']"
4,1,Two Swords,bronn,"['probably', 'go', 'sleep', 'getting', 'old']"
4,1,Two Swords,oberyn martell,"['look', 'one', 'lovely']"
4,1,Two Swords,ellaria,"['beautiful', 'pale']"
4,1,Two Swords,oberyn martell,"['like', 'pale', 'capital', 'show', 'nt', 'work', 'field']"
4,1,Two Swords,oberyn martell,['like']
4,1,Two Swords,ellaria,"['timid', 'timid', 'bore']"
4,1,Two Swords,oberyn martell,"['bit', 'mischief', 'nt']"
4,1,Two Swords,oberyn martell,"['think', 'like', 'ellaria', 'good', 'taste']"
4,1,Two Swords,oberyn martell,['timid']
4,1,Two Swords,ellaria,['timid']
4,1,Two Swords,oberyn martell,"['like', 'woman']"
4,1,Two Swords,whore,"['look', 'like', 'lord']"
4,1,Two Swords,ellaria,"['one', 'nicely']"
4,1,Two Swords,olyvar,"['good', 'lady']"
4,1,Two Swords,ellaria,"['oh', 'lady']"
4,1,Two Swords,olyvar,"['term', 'courtesy', 'establishment']"
4,1,Two Swords,ellaria,"['lie', 'anywhere', 'use', 'right', 'word', 'bastard', 'whore', 'procurer']"
4,1,Two Swords,olyvar,['others']
4,1,Two Swords,oberyn martell,"['two', 'girl', 'leave']"
4,1,Two Swords,oberyn martell,['stay']
4,1,Two Swords,olyvar,"['afraid', 'offer', 'lord']"
4,1,Two Swords,oberyn martell,"['everyone', 'work', 'littlefinger', 'offer', 'take', 'clothes']"
4,1,Two Swords,olyvar,['lord']
4,1,Two Swords,oberyn martell,"['prince', 'boy', 'ever', 'prince']"
4,1,Two Swords,olyvar,"['ca', 'nt', 'say', 'wildly', 'expensive']"
4,1,Two Swords,oberyn martell,"['take', 'clothes']"
4,1,Two Swords,olyvar,"['way', 'like']"
4,1,Two Swords,oberyn martell,['way']
4,1,Two Swords,morgan,"['spoke', 'spoke', 'lord', 'castamere', 'rain']"
4,1,Two Swords,ellaria,['oberyn']
4,1,Two Swords,morgan,"['weep', 'oer', 'hall']"
4,1,Two Swords,ellaria,"['oberyn', 'nt']"
4,1,Two Swords,morgan,"['one', 'hear', 'yes', 'rain', 'weep', 'oer', 'hall', 'soul', 'hear']"
