,sceneStart,sceneEnd,location,subLocation,characters,episodeNumber,seasonNumber
2319,0:27:03,0:29:35,Meereen,,"['Tyrion Lannister', 'Rhaegal', 'Viserion']",52,6
2320,0:29:35,0:29:56,Meereen,,"['Tyrion Lannister', 'Lord Varys']",52,6
2321,0:29:56,0:30:33,Braavos,,"['Arya Stark', 'The Waif']",52,6
2322,0:30:33,0:30:48,Braavos,,['Arya Stark'],52,6
2323,0:30:48,0:31:53,Braavos,,"['Arya Stark', ""Jaqen H'ghar""]",52,6
2324,0:31:53,0:33:25,The North,Winterfell,"['Roose Bolton', 'Ramsay Snow', 'Harald Karstark']",52,6
2325,0:33:25,0:35:38,The North,Winterfell,"['Roose Bolton', 'Ramsay Snow', 'Harald Karstark', 'Maester Wolkan']",52,6
2326,0:35:38,0:38:30,The North,Winterfell,"['Walda Bolton', 'Ramsay Snow', 'Newborn Bolton']",52,6
2327,0:38:30,0:38:50,The North,The Wolfswood,"['Sansa Stark', 'Theon Greyjoy', 'Podrick Payne', 'Brienne of Tarth']",52,6
2328,0:38:50,0:39:30,The North,The Wolfswood,"['Sansa Stark', 'Brienne of Tarth']",52,6
2329,0:39:30,0:41:26,The North,The Wolfswood,"['Sansa Stark', 'Theon Greyjoy', 'Podrick Payne', 'Brienne of Tarth']",52,6
2330,0:41:26,0:43:04,The Iron Islands,Pyke,"['Balon Greyjoy', 'Yara Greyjoy']",52,6
2331,0:43:04,0:45:39,The Iron Islands,Pyke,"['Balon Greyjoy', 'Yara Greyjoy', 'Euron Greyjoy']",52,6
2332,0:45:39,0:47:06,The Iron Islands,Pyke,"['Balon Greyjoy', 'Yara Greyjoy', 'Aeron Greyjoy']",52,6
2333,0:47:06,0:49:45,The Wall,Castle Black,"['Melisandre', 'Davos Seaworth']",52,6
2334,0:49:45,0:54:07,The Wall,Castle Black,"['Melisandre', 'Jon Snow', 'Davos Seaworth', 'Eddison Tollett', 'Tormund Giantsbane', 'Ghost']",52,6
2335,0:54:07,0:54:21,The Wall,Castle Black,"['Melisandre', 'Jon Snow', 'Davos Seaworth', 'Eddison Tollett', 'Ghost']",52,6
2336,0:54:21,0:54:57,The Wall,Castle Black,"['Ghost', 'Jon Snow', 'Davos Seaworth']",52,6
2337,0:54:57,0:55:18,The Wall,Castle Black,"['Ghost', 'Jon Snow']",52,6
2338,0:05:24,0:06:33,The Wall,Castle Black,"['Davos Seaworth', 'Jon Snow', 'Ghost']",53,6
2339,0:06:33,0:08:05,The Wall,Castle Black,"['Davos Seaworth', 'Jon Snow', 'Melisandre']",53,6
2340,0:08:05,0:09:20,The Wall,Castle Black,"['Davos Seaworth', 'Jon Snow']",53,6
2341,0:09:20,0:11:15,The Wall,Castle Black,"['Eddison Tollett', 'Davos Seaworth', 'Jon Snow', 'Tormund Giantsbane']",53,6
2342,0:11:15,0:15:04,The Reach,To Horn Hill,"['Gilly', 'Samwell Tarly', 'Baby Sam']",53,6
2343,0:15:04,0:17:49,Dorne,Tower of Joy,"['Arthur Dayne', 'Gerold Hightower', 'Three-Eyed Raven', 'Bran Stark', 'Young Ned Stark', 'Howland Reed']",53,6
2344,0:17:49,0:19:50,Dorne,Tower of Joy,"['Arthur Dayne', 'Three-Eyed Raven', 'Bran Stark', 'Young Ned Stark', 'Howland Reed']",53,6
2345,0:19:50,0:20:27,Dorne,Tower of Joy,"['Three-Eyed Raven', 'Bran Stark', 'Young Ned Stark', 'Howland Reed']",53,6
2346,0:20:27,0:21:37,North of the Wall,The Three-Eyed Raven,"['Bran Stark', 'Three-Eyed Raven', 'Leaf']",53,6
2347,0:21:37,0:22:34,Vaes Dothrak,,"['Daenerys Targaryen', 'Akho', 'Qhono']",53,6
2348,0:22:34,0:22:45,Vaes Dothrak,,"['Daenerys Targaryen', 'Khal Moro', 'Akho', 'Qhono']",53,6
2349,0:22:45,0:23:06,Vaes Dothrak,,"['Daenerys Targaryen', 'Akho', 'Qhono', 'High Priestess']",53,6
2350,0:23:06,0:25:21,Vaes Dothrak,,"['Daenerys Targaryen', 'High Priestess', 'Ornela', 'Dothraki Widow #1', 'Dothraki Widow #2']",53,6
2351,0:25:21,0:29:02,Meereen,,"['Lord Varys', 'Vala']",53,6
2352,0:29:02,0:31:12,Meereen,,"['Tyrion Lannister', 'Grey Worm', 'Missandei']",53,6
2353,0:31:12,0:32:25,Meereen,,"['Tyrion Lannister', 'Grey Worm', 'Missandei', 'Lord Varys']",53,6
2354,0:32:25,0:33:30,The Crownlands,King's Landing,"['Qyburn', 'Frances', 'Arthur', 'Little Bird #3', 'Little Bird #4', 'Little Bird #5', 'Little Bird #6', 'Little Bird #7']",53,6
2355,0:33:30,0:33:50,The Crownlands,King's Landing,"['Qyburn', 'Frances', 'Arthur', 'Little Bird #3', 'Little Bird #4', 'Little Bird #5', 'Little Bird #6', 'Little Bird #7', 'Gregor Clegane', 'Jaime Lannister', 'Cersei Lannister']",53,6
2356,0:33:50,0:35:09,The Crownlands,King's Landing,"['Qyburn', 'Gregor Clegane', 'Jaime Lannister', 'Cersei Lannister']",53,6
2357,0:35:09,0:35:22,The Crownlands,King's Landing,"['Mace Tyrell', 'Olenna Tyrell', 'Kevan Lannister', 'Grand Maester Pycelle']",53,6
2358,0:35:22,0:37:18,The Crownlands,King's Landing,"['Mace Tyrell', 'Olenna Tyrell', 'Kevan Lannister', 'Grand Maester Pycelle', 'Gregor Clegane', 'Jaime Lannister', 'Cersei Lannister']",53,6
2359,0:37:18,0:37:33,The Crownlands,King's Landing,"['Grand Maester Pycelle', 'Gregor Clegane', 'Jaime Lannister', 'Cersei Lannister']",53,6
2360,0:37:33,0:41:21,The Crownlands,King's Landing,"['High Sparrow', 'Tommen Baratheon']",53,6
2361,0:41:21,0:43:22,Braavos,,"['Arya Stark', 'The Waif']",53,6
2362,0:43:22,0:43:42,Braavos,,"['Arya Stark', 'The Waif', ""Jaqen H'ghar""]",53,6
2363,0:43:42,0:44:28,Braavos,,"['Arya Stark', 'The Waif']",53,6
2364,0:44:28,0:44:47,Braavos,,"['Arya Stark', 'The Waif', ""Jaqen H'ghar""]",53,6
2365,0:44:47,0:46:21,Braavos,,"['Arya Stark', ""Jaqen H'ghar""]",53,6
2366,0:46:21,0:46:31,The North,Winterfell,['Smalljon Umber'],53,6
2367,0:46:31,0:48:31,The North,Winterfell,"['Ramsay Snow', 'Harald Karstark', 'Smalljon Umber']",53,6
2368,0:48:31,0:49:20,The North,Winterfell,"['Ramsay Snow', 'Harald Karstark', 'Smalljon Umber', 'Osha', 'Rickon Stark']",53,6
2369,0:49:20,0:49:47,The North,Winterfell,"['Ramsay Snow', 'Harald Karstark', 'Smalljon Umber', 'Osha', 'Rickon Stark', 'Shaggydog']",53,6
2370,0:49:47,0:50:06,The Wall,Castle Black,"['Jon Snow', 'Eddison Tollett']",53,6
2371,0:50:06,0:50:28,The Wall,Castle Black,"['Melisandre', 'Tormund Giantsbane', 'Jon Snow', 'Davos Seaworth', 'Eddison Tollett']",53,6
2372,0:50:28,0:53:00,The Wall,Castle Black,"['Jon Snow', 'Eddison Tollett', 'Alliser Thorne', 'Othell Yarwyck', 'Bowen Marsh', 'Olly', 'Tormund Giantsbane', 'Davos Seaworth', 'Melisandre']",53,6
2373,0:53:00,0:53:33,The Wall,Castle Black,"['Tormund Giantsbane', 'Olly', 'Jon Snow', 'Eddison Tollett', 'Alliser Thorne', 'Othell Yarwyck', 'Bowen Marsh']",53,6
2374,0:53:33,0:54:13,The Wall,Castle Black,"['Jon Snow', 'Eddison Tollett']",53,6
2375,0:05:08,0:06:15,The Wall,Castle Black,"['Eddison Tollett', 'Jon Snow']",54,6
2376,0:06:15,0:06:47,The Wall,Castle Black,"['Sansa Stark', 'Brienne of Tarth', 'Podrick Payne', 'Tormund Giantsbane']",54,6
2377,0:06:47,0:07:37,The Wall,Castle Black,"['Sansa Stark', 'Eddison Tollett', 'Jon Snow', 'Brienne of Tarth', 'Podrick Payne', 'Tormund Giantsbane']",54,6
2378,0:07:37,0:10:37,The Wall,Castle Black,"['Jon Snow', 'Sansa Stark']",54,6
2379,0:10:37,0:11:26,The Wall,Castle Black,"['Melisandre', 'Davos Seaworth']",54,6
2380,0:11:26,0:12:16,The Wall,Castle Black,"['Melisandre', 'Davos Seaworth', 'Brienne of Tarth']",54,6
2381,0:12:16,0:12:35,The Vale,Runestone,"['Robin Arryn', 'Yohn Royce']",54,6
2382,0:12:35,0:12:39,The Vale,Runestone,[],54,6
2383,0:12:39,0:15:20,The Vale,Runestone,"['Robin Arryn', 'Yohn Royce', 'Petyr Baelish']",54,6
2384,0:15:20,0:15:44,The Vale,Runestone,"['Robin Arryn', 'Petyr Baelish']",54,6
2385,0:15:44,0:15:53,The Vale,Runestone,"['Robin Arryn', 'Petyr Baelish', 'Yohn Royce']",54,6
2386,0:15:53,0:16:41,Meereen,,"['Tyrion Lannister', 'Missandei', 'Grey Worm', 'Lord Varys']",54,6
2387,0:16:41,0:19:31,Meereen,,"['Tyrion Lannister', 'Missandei', 'Grey Worm', 'Lord Varys', 'Yezzan zo Qaggaz', 'Razdal mo Eraz', 'Belicho Paenymion']",54,6
2388,0:19:31,0:21:49,Meereen,,"['Tyrion Lannister', 'Missandei', 'Grey Worm', 'Kesh', 'Ash']",54,6
2389,0:21:49,0:22:57,Meereen,,"['Tyrion Lannister', 'Missandei', 'Grey Worm']",54,6
2390,0:22:57,0:25:56,Vaes Dothrak,,"['Daario Naharis', 'Jorah Mormont']",54,6
2391,0:25:56,0:26:22,Vaes Dothrak,,"['Daario Naharis', 'Jorah Mormont', 'Dothraki Woman Having Sex', 'Dothraki Man Having Sex']",54,6
2392,0:26:22,0:28:40,Vaes Dothrak,,"['Daario Naharis', 'Jorah Mormont', 'Akho', 'Iggo']",54,6
2393,0:28:40,0:29:51,Vaes Dothrak,,"['Daenerys Targaryen', 'High Priestess', 'Ornela', 'Dothraki Widow #1', 'Dothraki Widow #2']",54,6
2394,0:29:51,0:31:05,Vaes Dothrak,,"['Daenerys Targaryen', 'Ornela', 'Jorah Mormont', 'Daario Naharis']",54,6
2395,0:31:05,0:31:41,The Crownlands,King's Landing,"['Margaery Tyrell', 'Septa Unella']",54,6
2396,0:31:41,0:32:02,The Crownlands,King's Landing,"['Margaery Tyrell', 'Septa Unella', 'High Sparrow']",54,6
2397,0:32:02,0:35:50,The Crownlands,King's Landing,"['Margaery Tyrell', 'High Sparrow']",54,6
2398,0:35:50,0:37:41,The Crownlands,King's Landing,"['Margaery Tyrell', 'Loras Tyrell']",54,6
2399,0:37:41,0:38:46,The Crownlands,King's Landing,"['Cersei Lannister', 'Grand Maester Pycelle', 'Tommen Baratheon']",54,6
2400,0:38:46,0:40:57,The Crownlands,King's Landing,"['Cersei Lannister', 'Tommen Baratheon']",54,6
2401,0:40:57,0:43:33,The Crownlands,King's Landing,"['Olenna Tyrell', 'Kevan Lannister', 'Jaime Lannister', 'Cersei Lannister']",54,6
2402,0:43:33,0:44:06,The Iron Islands,Pyke,['Theon Greyjoy'],54,6
2403,0:44:06,0:46:39,The Iron Islands,Pyke,"['Theon Greyjoy', 'Yara Greyjoy']",54,6
2404,0:46:39,0:50:01,The North,Winterfell,"['Ramsay Snow', 'Osha']",54,6
2405,0:50:01,0:50:11,The Wall,Castle Black,[],54,6
2406,0:50:11,0:51:00,The Wall,Castle Black,"['Sansa Stark', 'Brienne of Tarth', 'Jon Snow', 'Tormund Giantsbane', 'Eddison Tollett', 'Podrick Payne']",54,6
2407,0:51:00,0:51:17,The Wall,Castle Black,"['Sansa Stark', 'Brienne of Tarth', 'Jon Snow', 'Tormund Giantsbane', 'Eddison Tollett', 'Podrick Payne', ""Night's Watchman""]",54,6
2408,0:51:17,0:53:55,The Wall,Castle Black,"['Sansa Stark', 'Brienne of Tarth', 'Jon Snow', 'Tormund Giantsbane', 'Eddison Tollett', 'Podrick Payne']",54,6
2409,0:53:55,0:54:30,Vaes Dothrak,,"['Khal Moro', 'Dothraki Bloodrider #1', 'Dothraki Bloodrider #2', 'Khal Forzho', 'Khal Brozho', 'Khal Rhalko', 'Khal Qorro']",54,6
2410,0:54:40,0:54:46,Vaes Dothrak,,"['Khal Moro', 'Dothraki Bloodrider #1', 'Dothraki Bloodrider #2', 'Khal Forzho', 'Khal Brozho', 'Khal Rhalko', 'Khal Qorro', 'Daenerys Targaryen', 'High Priestess', 'Ornela']",54,6
2411,0:54:46,0:58:15,Vaes Dothrak,,"['Khal Moro', 'Dothraki Bloodrider #1', 'Dothraki Bloodrider #2', 'Khal Forzho', 'Khal Brozho', 'Khal Rhalko', 'Khal Qorro', 'Daenerys Targaryen']",54,6
2412,0:58:15,0:58:23,Vaes Dothrak,,"['Jorah Mormont', 'Daario Naharis']",54,6
2413,0:58:23,0:58:39,Vaes Dothrak,,"['Khal Moro', 'Dothraki Bloodrider #1', 'Dothraki Bloodrider #2', 'Khal Forzho', 'Khal Brozho', 'Khal Rhalko', 'Khal Qorro', 'Daenerys Targaryen']",54,6
2414,0:58:39,0:59:08,Vaes Dothrak,,"['Qhono', 'High Priestess', 'Ornela']",54,6
2415,0:59:08,0:59:19,Vaes Dothrak,,"['Daenerys Targaryen', 'High Priestess', 'Ornela']",54,6
2416,0:59:19,0:59:36,Vaes Dothrak,,['Daenerys Targaryen'],54,6
2417,0:59:36,0:59:40,Vaes Dothrak,,['Qhono'],54,6
2418,0:59:40,0:59:43,Vaes Dothrak,,['Daenerys Targaryen'],54,6
2419,0:59:43,0:59:54,Vaes Dothrak,,"['High Priestess', 'Ornela', 'Daenerys Targaryen']",54,6
2420,0:59:54,1:00:33,Vaes Dothrak,,"['Jorah Mormont', 'Daario Naharis', 'Daenerys Targaryen']",54,6
2421,0:05:13,0:05:44,The Wall,Castle Black,['Sansa Stark'],55,6
2422,0:05:44,0:09:58,The Wall,Mole's Town,"['Sansa Stark', 'Petyr Baelish', 'Brienne of Tarth']",55,6
2423,0:09:58,0:11:27,Braavos,,"['Arya Stark', 'The Waif']",55,6
2424,0:11:27,0:11:36,Braavos,,"['Arya Stark', 'The Waif', ""Jaqen H'ghar""]",55,6
2425,0:11:36,0:13:20,Braavos,,"['Arya Stark', ""Jaqen H'ghar""]",55,6
2426,0:13:20,0:17:09,Braavos,,"['Arya Stark', 'Izembaro', 'Lady Crane', 'Camello', 'Bobono', 'Bianca', 'Clarenzo', 'Mummer #2', 'Mummer #3', 'Mummer #4', 'Musician #1', 'Musician #2', 'Musician #3', 'Musician #4', 'Musician #5', 'Braavosi Woman #1', 'Braavosi Woman #2', 'Braavosi Theatre Server', 'Braavosi Theatre Sound Artist']",55,6
2427,0:17:09,0:18:05,Braavos,,"['Clarenzo', 'Arya Stark', 'Camello', 'Lady Crane', 'Izembaro', 'Bianca', 'Margaery Tyrell Mummer', 'Bobono']",55,6
2428,0:18:05,0:19:12,Braavos,,"['Arya Stark', ""Jaqen H'ghar""]",55,6
2429,0:19:12,0:19:22,North of the Wall,The Three-Eyed Raven,['Bran Stark'],55,6
2430,0:19:22,0:19:32,North of the Wall,The Lands of Always Winter,"['Bran Stark', 'Three-Eyed Raven']",55,6
2431,0:19:32,0:19:35,North of the Wall,The Three-Eyed Raven,['Bran Stark'],55,6
2432,0:19:35,0:19:41,North of the Wall,The Lands of Always Winter,"['Bran Stark', 'Three-Eyed Raven', 'Leaf']",55,6
2433,0:19:41,0:19:43,North of the Wall,The Three-Eyed Raven,['Bran Stark'],55,6
2434,0:19:43,0:19:49,North of the Wall,The Lands of Always Winter,"['Bran Stark', 'Three-Eyed Raven', 'Leaf']",55,6
2435,0:19:49,0:19:54,North of the Wall,The Three-Eyed Raven,['Three-Eyed Raven'],55,6
2436,0:19:54,0:20:15,North of the Wall,The Lands of Always Winter,"['Bran Stark', 'Three-Eyed Raven', 'Leaf', 'The Night King']",55,6
2437,0:20:15,0:20:17,North of the Wall,The Three-Eyed Raven,['Bran Stark'],55,6
2438,0:20:17,0:20:37,North of the Wall,The Lands of Always Winter,"['Bran Stark', 'Three-Eyed Raven', 'Leaf', 'The Night King']",55,6
2439,0:20:37,0:21:12,North of the Wall,The Three-Eyed Raven,"['Bran Stark', 'Leaf', 'Three-Eyed Raven']",55,6
2440,0:21:12,0:23:40,The Iron Islands,Pyke,"['Aeron Greyjoy', 'Ironborn #1', 'Ironborn #2', 'Ironborn #3', 'Theon Greyjoy', 'Yara Greyjoy']",55,6
2441,0:23:40,0:26:52,The Iron Islands,Pyke,"['Aeron Greyjoy', 'Ironborn #1', 'Ironborn #2', 'Ironborn #3', 'Theon Greyjoy', 'Yara Greyjoy', 'Euron Greyjoy']",55,6
2442,0:26:52,0:27:00,The Iron Islands,Pyke,"['Aeron Greyjoy', 'Euron Greyjoy']",55,6
2443,0:27:00,0:27:05,The Iron Islands,Pyke,"['Theon Greyjoy', 'Yara Greyjoy']",55,6
2444,0:27:05,0:27:09,The Iron Islands,Pyke,"['Aeron Greyjoy', 'Euron Greyjoy']",55,6
2445,0:27:09,0:27:22,The Iron Islands,Pyke,"['Theon Greyjoy', 'Yara Greyjoy']",55,6
2446,0:27:22,0:27:29,The Iron Islands,Pyke,"['Aeron Greyjoy', 'Euron Greyjoy']",55,6
2447,0:27:29,0:27:32,The Iron Islands,Pyke,"['Theon Greyjoy', 'Yara Greyjoy']",55,6
2448,0:27:32,0:27:43,The Iron Islands,Pyke,"['Aeron Greyjoy', 'Euron Greyjoy']",55,6
2449,0:27:43,0:27:48,The Iron Islands,Pyke,"['Theon Greyjoy', 'Yara Greyjoy']",55,6
2450,0:27:48,0:29:26,The Iron Islands,Pyke,"['Aeron Greyjoy', 'Euron Greyjoy']",55,6
2451,0:29:26,0:30:12,The Iron Islands,Pyke,"['Aeron Greyjoy', 'Euron Greyjoy']",55,6
2452,0:30:12,0:32:52,Vaes Dothrak,,"['Daenerys Targaryen', 'Jorah Mormont', 'Daario Naharis']",55,6
2453,0:32:52,0:33:24,Vaes Dothrak,,"['Daenerys Targaryen', 'Jorah Mormont', 'Daario Naharis']",55,6
2454,0:33:24,0:34:33,Meereen,,"['Tyrion Lannister', 'Lord Varys', 'Grey Worm', 'Missandei']",55,6
2455,0:34:33,0:39:07,Meereen,,"['Tyrion Lannister', 'Lord Varys', 'Zanrush', 'Kinvara']",55,6
2456,0:39:07,0:40:10,North of the Wall,The Three-Eyed Raven,"['Bran Stark', 'Hodor', 'Three-Eyed Raven', 'Meera Reed', 'Summer']",55,6
2457,0:40:10,0:42:04,North of the Wall,The Lands of Always Winter,['Bran Stark'],55,6
2458,0:42:04,0:42:26,North of the Wall,The Lands of Always Winter,"['Bran Stark', 'The Night King', 'White Walker']",55,6
2459,0:42:26,0:43:14,North of the Wall,The Three-Eyed Raven,"['Bran Stark', 'Three-Eyed Raven', 'Meera Reed', 'Summer', 'Leaf', 'Hodor']",55,6
2460,0:43:14,0:45:45,The Wall,Castle Black,"['Sansa Stark', 'Jon Snow', 'Eddison Tollett', 'Brienne of Tarth', 'Davos Seaworth', 'Tormund Giantsbane', 'Melisandre']",55,6
2461,0:45:45,0:46:58,The Wall,Castle Black,"['Sansa Stark', 'Brienne of Tarth']",55,6
2462,0:46:58,0:47:33,The Wall,Castle Black,"['Jon Snow', 'Melisandre', 'Sansa Stark', 'Tormund Giantsbane']",55,6
2463,0:47:33,0:48:06,The Wall,Castle Black,"['Tormund Giantsbane', 'Brienne of Tarth', 'Eddison Tollett', 'Jon Snow']",55,6
2464,0:48:06,0:48:27,The Wall,Castle Black,"['Jon Snow', 'Sansa Stark', 'Melisandre', 'Podrick Payne', 'Tormund Giantsbane', 'Brienne of Tarth']",55,6
2465,0:48:27,0:48:51,The Wall,Castle Black,"['Eddison Tollett', ""Night's Watchman #2""]",55,6
2466,0:48:51,0:49:43,North of the Wall,The Three-Eyed Raven,"['Three-Eyed Raven', 'Bran Stark', 'Hodor', 'Meera Reed']",55,6
2467,0:49:43,0:50:28,North of the Wall,The Three-Eyed Raven,"['Meera Reed', 'Leaf', 'The Night King']",55,6
2468,0:50:28,0:50:33,North of the Wall,The Three-Eyed Raven,"['Leaf', 'The Night King']",55,6
2469,0:50:33,0:50:44,North of the Wall,The Three-Eyed Raven,"['Meera Reed', 'Bran Stark', 'Hodor']",55,6
2470,0:50:44,0:50:57,The North,Winterfell,"['Three-Eyed Raven', 'Bran Stark', 'Young Ned Stark', 'Young Benjen Stark', 'Young Rodrik Cassel']",55,6
2471,0:50:57,0:51:06,North of the Wall,The Three-Eyed Raven,"['Meera Reed', 'Bran Stark', 'Hodor', 'Three-Eyed Raven']",55,6
2472,0:51:06,0:52:09,North of the Wall,The Three-Eyed Raven,"['Leaf', 'The Night King']",55,6
2473,0:52:09,0:52:16,North of the Wall,The Three-Eyed Raven,"['Meera Reed', 'Bran Stark', 'Hodor', 'Three-Eyed Raven']",55,6
2474,0:52:16,0:52:31,The North,Winterfell,"['Three-Eyed Raven', 'Bran Stark', 'Young Ned Stark', 'Young Rodrik Cassel', 'Rickard Stark', 'Wyllis', 'Young Nan']",55,6
2475,0:52:31,0:53:21,North of the Wall,The Three-Eyed Raven,"['Meera Reed', 'Bran Stark', 'Three-Eyed Raven', 'Summer', 'Hodor', 'Leaf']",55,6
2476,0:53:21,0:53:26,The North,Winterfell,"['Three-Eyed Raven', 'Bran Stark']",55,6
2477,0:53:26,0:53:31,North of the Wall,The Three-Eyed Raven,"['Meera Reed', 'Bran Stark', 'Hodor']",55,6
2478,0:53:31,0:53:45,The North,Winterfell,"['Three-Eyed Raven', 'Bran Stark', 'Wyllis', 'Young Nan']",55,6
2479,0:53:45,0:54:27,North of the Wall,The Three-Eyed Raven,"['Hodor', 'Meera Reed', 'Bran Stark', 'Leaf', 'Three-Eyed Raven', 'Summer', 'White Walker']",55,6
2480,0:54:27,0:54:33,North of the Wall,The Three-Eyed Raven,['Summer'],55,6
2481,0:54:33,0:54:46,North of the Wall,The Three-Eyed Raven,"['Hodor', 'Meera Reed', 'Bran Stark', 'Leaf']",55,6
2482,0:54:46,0:55:06,North of the Wall,The Three-Eyed Raven,"['Three-Eyed Raven', 'The Night King']",55,6
2483,0:55:06,0:55:10,The North,Winterfell,"['Three-Eyed Raven', 'Bran Stark']",55,6
2484,0:55:11,0:55:12,North of the Wall,The Three-Eyed Raven,"['Three-Eyed Raven', 'The Night King']",55,6
2485,0:55:12,0:55:15,The North,Winterfell,"['Three-Eyed Raven', 'Bran Stark']",55,6
2486,0:55:15,0:55:16,North of the Wall,The Three-Eyed Raven,"['Three-Eyed Raven', 'The Night King']",55,6
2487,0:55:16,0:55:20,The North,Winterfell,"['Three-Eyed Raven', 'Bran Stark']",55,6
2488,0:55:20,0:55:43,North of the Wall,The Three-Eyed Raven,"['Hodor', 'Meera Reed', 'Bran Stark', 'Leaf']",55,6
2489,0:55:43,0:56:05,North of the Wall,The Three-Eyed Raven,['Leaf'],55,6
2490,0:56:05,0:56:52,North of the Wall,The Three-Eyed Raven,"['Hodor', 'Meera Reed', 'Bran Stark']",55,6
2491,0:56:52,0:57:07,The North,Winterfell,"['Bran Stark', 'Wyllis']",55,6
2492,0:57:07,0:57:20,North of the Wall,The Three-Eyed Raven,"['Hodor', 'Meera Reed', 'Bran Stark']",55,6
2493,0:57:20,0:57:29,The North,Winterfell,"['Bran Stark', 'Wyllis', 'Young Nan']",55,6
2494,0:57:29,0:57:35,North of the Wall,The Three-Eyed Raven,['Hodor'],55,6
2495,0:57:35,0:57:44,The North,Winterfell,"['Bran Stark', 'Wyllis', 'Young Nan']",55,6
2496,0:57:44,0:58:14,North of the Wall,The Three-Eyed Raven,"['Hodor', 'Meera Reed', 'Bran Stark']",55,6
2497,0:58:14,0:58:17,The North,Winterfell,['Wyllis'],55,6
2498,0:58:17,0:58:19,North of the Wall,The Three-Eyed Raven,['Hodor'],55,6
2499,0:58:19,0:58:21,The North,Winterfell,['Wyllis'],55,6
2500,0:58:21,0:58:23,North of the Wall,The Three-Eyed Raven,['Hodor'],55,6
2501,0:58:23,0:58:29,The North,Winterfell,"['Wyllis', 'Bran Stark']",55,6
2502,0:58:29,0:58:30,North of the Wall,The Three-Eyed Raven,['Hodor'],55,6
2503,0:58:30,0:58:32,The North,Winterfell,['Wyllis'],55,6
2504,0:58:32,0:58:35,North of the Wall,The Three-Eyed Raven,['Hodor'],55,6
2505,0:58:35,0:58:44,The North,Winterfell,['Wyllis'],55,6
2506,0:04:58,0:05:23,North of the Wall,Outside the Three-Eyed Raven,"['Meera Reed', 'Bran Stark']",56,6
2507,0:05:23,0:05:30,North of the Wall,Outside the Three-Eyed Raven,"['The Night King', 'Bran Stark', 'Catelyn Stark', 'Daenerys Targaryen', 'Eddard Stark', 'Drogon', 'Ilyn Payne', 'Melisandre', 'Aerys Targaryen']",56,6
2508,0:05:30,0:05:47,North of the Wall,Outside the Three-Eyed Raven,"['Meera Reed', 'Bran Stark']",56,6
2509,0:05:47,0:05:57,North of the Wall,Outside the Three-Eyed Raven,"['The Night King', 'Bran Stark', 'Aerys Targaryen', 'Young Ned Stark', 'Jaime Lannister', 'Robb Stark', 'Leaf']",56,6
2510,0:05:57,0:06:42,North of the Wall,Outside the Three-Eyed Raven,"['Meera Reed', 'Bran Stark']",56,6
2511,0:06:42,0:06:48,North of the Wall,Outside the Three-Eyed Raven,"['Aerys Targaryen', 'The Night King', 'Bran Stark']",56,6
2512,0:06:48,0:06:50,North of the Wall,Outside the Three-Eyed Raven,[],56,6
2513,0:06:50,0:06:52,North of the Wall,Outside the Three-Eyed Raven,['The Night King'],56,6
2514,0:06:52,0:06:54,North of the Wall,Outside the Three-Eyed Raven,[],56,6
2515,0:06:54,0:07:00,North of the Wall,Outside the Three-Eyed Raven,"['The Night King', 'Bran Stark']",56,6
2516,0:07:00,0:07:33,North of the Wall,Outside the Three-Eyed Raven,"['Meera Reed', 'Bran Stark']",56,6
2517,0:07:33,0:08:52,North of the Wall,Outside the Three-Eyed Raven,"['Meera Reed', 'Bran Stark', 'Benjen Stark']",56,6
2518,0:08:52,0:09:00,The Reach,Horn Hill,[],56,6
2519,0:09:00,0:10:59,The Reach,Horn Hill,"['Gilly', 'Samwell Tarly', 'Baby Sam']",56,6
2520,0:10:59,0:11:11,The Reach,Horn Hill,[],56,6
2521,0:11:11,0:11:23,The Reach,Horn Hill,"['Gilly', 'Samwell Tarly', 'Baby Sam']",56,6
2522,0:11:23,0:13:18,The Reach,Horn Hill,"['Gilly', 'Samwell Tarly', 'Baby Sam', 'Melessa Tarly', 'Talla Tarly']",56,6
2523,0:13:18,0:14:16,The Crownlands,King's Landing,"['High Sparrow', 'Tommen Baratheon']",56,6
2524,0:14:16,0:14:22,The Crownlands,King's Landing,"['High Sparrow', 'Tommen Baratheon', 'Margaery Tyrell']",56,6
2525,0:14:22,0:17:11,The Crownlands,King's Landing,"['Tommen Baratheon', 'Margaery Tyrell']",56,6
2526,0:17:11,0:17:51,The Reach,Horn Hill,"['Samwell Tarly', 'Gilly']",56,6
2527,0:17:51,0:23:51,The Reach,Horn Hill,"['Samwell Tarly', 'Gilly', 'Randyll Tarly', 'Melessa Tarly', 'Talla Tarly', 'Dickon Tarly']",56,6
2528,0:23:51,0:24:14,The Reach,Horn Hill,"['Samwell Tarly', 'Randyll Tarly', 'Dickon Tarly']",56,6
2529,0:24:14,0:25:32,The Reach,Horn Hill,"['Samwell Tarly', 'Gilly', 'Baby Sam']",56,6
2530,0:25:32,0:26:01,The Reach,Horn Hill,"['Gilly', 'Baby Sam']",56,6
2531,0:26:01,0:26:46,The Reach,Horn Hill,"['Samwell Tarly', 'Gilly', 'Baby Sam']",56,6
